Date,Price,Open,High,Low,Vol.,Change %
8/14/2024,"29,567.00","29,331.04","29,667.94","29,331.04",113.77M,0.80%
8/13/2024,"29,331.04","29,706.70","29,792.04","29,304.88",97.34M,-1.26%
8/12/2024,"29,706.70","29,532.67","30,007.23","29,532.67",197.27M,0.59%
8/11/2024,"29,532.67","28,750.82","29,579.57","28,750.82",154.19M,2.72%
8/8/2024,"28,750.82","28,628.19","28,971.02","28,488.65",107.59M,0.43%
8/7/2024,"28,628.19","28,210.41","28,628.19","28,210.41",110.71M,1.48%
8/6/2024,"28,210.41","27,840.64","28,291.84","27,840.64",89.07M,1.33%
8/5/2024,"27,840.64","28,503.63","28,503.63","27,125.63",172.98M,-2.33%
8/4/2024,"28,503.63","29,359.87","29,359.87","28,262.64",133.32M,-2.92%
8/1/2024,"29,359.87","29,378.82","29,674.40","29,332.43",158.03M,-0.06%
7/31/2024,"29,378.82","29,039.42","29,386.84","29,039.42",142.45M,1.17%
7/30/2024,"29,039.42","28,851.23","29,039.42","28,851.23",185.99M,0.65%
7/29/2024,"28,851.23","29,036.32","29,317.14","28,851.23",186.28M,-0.64%
7/28/2024,"29,036.32","29,090.57","29,148.17","28,949.91",155.64M,-0.19%
7/24/2024,"29,090.57","29,195.24","29,375.40","29,057.85",206.43M,-0.36%
7/23/2024,"29,195.24","28,992.34","29,285.83","28,924.59",218.38M,0.70%
7/22/2024,"28,992.34","28,783.24","29,221.54","28,783.24",264.05M,0.73%
7/21/2024,"28,783.24","28,653.85","28,896.49","28,626.86",284.50M,0.45%
7/18/2024,"28,653.85","28,340.42","28,832.77","28,340.42",247.02M,1.11%
7/17/2024,"28,340.42","27,828.92","28,345.92","27,828.92",156.30M,1.84%
7/16/2024,"27,828.92","27,952.04","28,094.99","27,786.44",151.67M,-0.44%
7/15/2024,"27,952.04","28,042.06","28,197.34","27,917.53",160.54M,-0.32%
7/14/2024,"28,042.06","28,287.98","28,531.84","27,997.98",179.91M,-0.87%
7/10/2024,"28,287.98","28,466.24","28,702.04","28,268.95",200.41M,-0.63%
7/9/2024,"28,466.24","28,411.87","28,518.10","28,258.93",152.94M,0.19%
7/8/2024,"28,411.87","28,602.14","28,886.74","28,344.00",215.76M,-0.67%
7/7/2024,"28,602.14","28,364.79","28,864.33","28,363.37",241.13M,0.84%
7/4/2024,"28,364.79","28,161.17","28,460.63","28,151.67",163.64M,0.72%
7/3/2024,"28,161.17","27,985.89","28,374.37","27,985.89",227.05M,0.63%
7/2/2024,"27,985.89","27,969.59","28,174.67","27,925.42",299.38M,0.06%
7/1/2024,"27,969.59","27,766.27","28,139.44","27,766.27",212.53M,0.73%
6/27/2024,"27,766.27","27,500.56","27,938.98","27,499.63",270.23M,0.97%
6/26/2024,"27,500.56","27,264.23","27,600.92","27,238.03",380.97M,0.87%
6/25/2024,"27,264.23","26,902.40","27,269.92","26,747.87",143.56M,1.34%
6/24/2024,"26,902.40","27,062.37","27,308.21","26,902.40",183.49M,-0.59%
6/23/2024,"27,062.37","26,417.60","27,087.87","26,417.60",188.27M,2.44%
6/13/2024,"26,417.60","26,133.39","26,556.76","26,133.39",151.23M,1.09%
6/12/2024,"26,133.39","26,082.29","26,303.47","26,037.58",142.23M,0.20%
6/11/2024,"26,082.29","25,896.56","26,350.16","25,869.99",219.08M,0.72%
6/10/2024,"25,896.56","25,659.13","25,896.56","25,508.57",117.66M,0.93%
6/9/2024,"25,659.13","26,428.65","26,457.59","25,652.74",168.34M,-2.91%
6/6/2024,"26,428.65","26,634.30","26,656.15","26,356.42",140.62M,-0.77%
6/5/2024,"26,634.30","26,973.00","26,973.00","26,241.88",240.86M,-1.26%
6/4/2024,"26,973.00","26,834.47","27,170.91","26,834.47",246.29M,0.52%
6/3/2024,"26,834.47","26,869.85","27,003.04","26,760.84",267.86M,-0.13%
6/2/2024,"26,869.85","26,922.76","27,140.20","26,753.70",225.28M,-0.20%
5/30/2024,"26,922.76","27,089.68","27,116.25","26,683.97",352.59M,-0.62%
5/29/2024,"27,089.68","27,194.51","27,391.88","26,976.21",241.35M,-0.39%
5/28/2024,"27,194.51","27,287.31","27,296.89","26,822.88",277.39M,-0.34%
5/27/2024,"27,287.31","27,539.21","27,689.14","27,276.94",268.80M,-0.91%
5/26/2024,"27,539.21","27,205.14","27,584.50","27,205.14",274.59M,1.23%
5/23/2024,"27,205.14","27,227.44","27,415.59","27,196.78",236.42M,-0.08%
5/22/2024,"27,227.44","27,224.80","27,442.67","26,963.82",213.13M,0.01%
5/21/2024,"27,224.80","27,228.85","27,615.87","27,224.80",268.04M,-0.01%
5/20/2024,"27,228.85","27,315.83","27,636.62","27,170.62",214.79M,-0.32%
5/19/2024,"27,315.83","26,142.84","27,333.91","26,142.84",251.25M,4.49%
5/16/2024,"26,142.84","25,316.08","26,165.90","25,316.08",258.88M,3.27%
5/15/2024,"25,316.08","25,339.77","25,480.97","25,169.92",248.41M,-0.09%
5/14/2024,"25,339.77","25,381.25","25,654.34","25,216.27",181.40M,-0.16%
5/13/2024,"25,381.25","25,155.92","25,388.04","24,771.85",226.23M,0.90%
5/12/2024,"25,155.92","26,003.16","26,265.08","24,972.47",258.17M,-3.26%
5/9/2024,"26,003.16","25,988.93","26,273.69","25,844.98",257.58M,0.05%
5/8/2024,"25,988.93","26,429.69","26,939.91","25,889.58",385.04M,-1.67%
5/7/2024,"26,429.69","26,113.71","26,429.69","25,638.50",240.20M,1.21%
5/2/2024,"26,113.71","25,270.55","26,168.25","25,188.67",189.62M,3.34%
5/1/2024,"25,270.55","24,448.73","25,296.02","24,193.87",182.43M,3.36%
4/30/2024,"24,448.73","26,011.28","26,097.30","24,409.83",264.22M,-6.01%
4/29/2024,"26,011.28","24,639.63","26,011.28","24,637.16",220.16M,5.57%
4/28/2024,"24,639.63","25,917.59","26,005.67","24,639.63",208.46M,-4.93%
4/24/2024,"25,917.59","26,777.05","26,785.06","25,502.32",338.66M,-3.21%
4/23/2024,"26,777.05","28,144.22","28,167.48","26,755.19",305.68M,-4.86%
4/22/2024,"28,144.22","28,623.39","28,849.68","28,144.22",227.62M,-1.67%
4/21/2024,"28,623.39","28,332.65","28,941.42","28,332.65",260.24M,1.03%
4/18/2024,"28,332.65","29,667.71","30,072.10","27,796.10",385.15M,-4.50%
4/17/2024,"29,667.71","29,400.84","29,867.36","29,400.57",295.53M,0.91%
4/16/2024,"29,400.84","29,616.47","29,797.23","29,387.73",344.62M,-0.73%
4/15/2024,"29,616.47","28,503.75","29,664.30","28,503.75",248.38M,3.90%
4/8/2024,"28,503.75","28,151.66","28,555.11","28,130.53",119.88M,1.25%
4/7/2024,"28,151.66","28,506.16","28,894.44","28,151.66",185.41M,-1.24%
4/4/2024,"28,506.16","27,937.22","28,618.34","27,937.22",214.65M,2.04%
4/3/2024,"27,937.22","27,934.36","27,978.76","27,643.50",141.80M,0.01%
4/2/2024,"27,934.36","28,297.17","28,659.08","27,934.36",217.54M,-1.28%
4/1/2024,"28,297.17","26,883.39","28,297.17","26,883.39",199.76M,5.26%
3/31/2024,"26,883.39","27,559.35","27,631.72","26,746.24",148.32M,-2.45%
3/28/2024,"27,559.35","28,224.37","28,224.37","27,559.35",151.06M,-2.36%
3/27/2024,"28,224.37","29,057.50","29,114.08","28,054.18",160.63M,-2.87%
3/26/2024,"29,057.50","29,344.46","29,538.43","28,997.13",211.16M,-0.98%
3/25/2024,"29,344.46","29,060.02","29,344.46","28,935.94",196.53M,0.98%
3/24/2024,"29,060.02","29,054.96","29,381.38","28,764.76",224.61M,0.02%
3/21/2024,"29,054.96","28,589.37","29,096.93","28,280.76",258.51M,1.63%
3/20/2024,"28,589.37","28,675.70","29,229.67","28,542.99",177.70M,-0.30%
3/19/2024,"28,675.70","29,091.29","29,091.29","28,167.52",206.62M,-1.43%
3/18/2024,"29,091.29","31,061.88","31,065.50","29,091.29",250.35M,-6.34%
3/17/2024,"31,061.88","31,316.43","31,781.24","31,061.88",260.29M,-0.81%
3/14/2024,"31,316.43","31,013.88","31,594.31","29,959.19",215.08M,0.98%
3/13/2024,"31,013.88","32,661.61","32,746.61","30,485.21",324.64M,-5.04%
3/12/2024,"32,661.61","33,382.51","33,382.51","31,979.55",249.44M,-2.16%
3/11/2024,"33,382.51","32,919.95","34,499.42","32,919.95",357.31M,1.41%
3/10/2024,"32,919.95","31,300.54","33,062.98","31,300.54",396.58M,5.17%
3/7/2024,"31,300.54","29,743.11","31,300.54","29,743.11",287.31M,5.24%
3/6/2024,"29,743.11","30,668.89","32,217.79","29,743.11",433.39M,-3.02%
3/5/2024,"30,668.89","30,542.33","31,162.75","30,142.07",371.97M,0.41%
3/4/2024,"30,542.33","29,058.33","30,643.95","29,058.33",364.84M,5.11%
3/3/2024,"29,058.33","28,964.41","29,398.57","28,564.79",198.12M,0.32%
2/29/2024,"28,964.41","28,876.46","29,195.67","28,358.83",233.53M,0.30%
2/28/2024,"28,876.46","29,205.16","29,792.91","28,876.46",288.02M,-1.13%
2/27/2024,"29,205.16","28,931.92","30,035.83","28,931.92",475.08M,0.94%
2/26/2024,"28,931.92","27,840.86","29,341.16","27,806.45",432.94M,3.92%
2/25/2024,"27,840.86","29,309.73","29,309.73","27,106.26",500.65M,-5.01%
2/22/2024,"29,309.73","29,292.05","29,475.80","29,211.75",227.96M,0.06%
2/21/2024,"29,292.05","29,330.66","29,497.60","29,150.82",302.29M,-0.13%
2/20/2024,"29,330.66","29,452.40","29,660.61","29,323.75",500.74M,-0.41%
2/19/2024,"29,452.40","29,125.57","29,498.39","29,104.68",354.35M,1.12%
2/18/2024,"29,125.57","28,926.15","29,178.09","28,926.15",388.16M,0.69%
2/15/2024,"28,926.15","28,874.99","29,073.30","28,810.56",481.27M,0.18%
2/14/2024,"28,874.99","28,604.54","28,973.34","28,604.54",503.06M,0.95%
2/13/2024,"28,604.54","28,494.72","28,836.39","28,306.56",353.48M,0.39%
2/12/2024,"28,494.72","28,199.04","28,690.51","27,682.75",208.06M,1.05%
2/11/2024,"28,199.04","28,411.41","28,621.86","27,972.28",267.02M,-0.75%
2/8/2024,"28,411.41","27,905.95","28,411.41","27,864.33",243.42M,1.81%
2/7/2024,"27,905.95","27,270.63","28,281.10","27,270.63",278.98M,2.33%
2/6/2024,"27,270.63","27,665.75","27,881.32","27,034.49",367.85M,-1.43%
2/5/2024,"27,665.75","27,573.50","27,902.36","27,501.60",338.56M,0.33%
2/4/2024,"27,573.50","28,434.37","28,477.74","27,162.86",224.42M,-3.03%
2/1/2024,"28,434.37","28,281.91","28,486.91","26,465.07",241.29M,0.54%
1/31/2024,"28,281.91","30,347.30","30,695.60","28,224.41",415.49M,-6.81%
1/30/2024,"30,347.30","29,227.79","30,347.30","29,193.92",324.39M,3.83%
1/29/2024,"29,227.79","28,625.76","29,430.92","28,625.76",281.64M,2.10%
1/28/2024,"28,625.76","27,666.18","28,847.92","27,666.18",303.44M,3.47%
1/24/2024,"27,666.18","27,587.00","27,702.46","27,467.36",345.10M,0.29%
1/23/2024,"27,587.00","28,050.33","28,102.33","27,536.52",434.08M,-1.65%
1/22/2024,"28,050.33","27,719.37","28,120.90","27,719.37",489.31M,1.19%
1/21/2024,"27,719.37","26,842.67","27,741.56","26,842.67",249.24M,3.27%
1/18/2024,"26,842.67","26,758.26","26,931.61","26,670.26",194.42M,0.32%
1/17/2024,"26,758.26","26,938.14","27,166.98","26,756.70",266.31M,-0.67%
1/16/2024,"26,938.14","26,250.73","26,938.14","26,250.73",290.36M,2.62%
1/15/2024,"26,250.73","25,974.84","26,377.36","25,974.84",201.50M,1.06%
1/14/2024,"25,974.84","25,519.25","25,996.31","25,519.25",154.23M,1.79%
1/11/2024,"25,519.25","25,466.75","25,576.13","25,367.83",170.77M,0.21%
1/10/2024,"25,466.75","25,589.99","25,708.30","25,466.75",163.37M,-0.48%
1/9/2024,"25,589.99","25,344.63","25,622.96","25,344.63",206.91M,0.97%
1/8/2024,"25,344.63","25,350.28","25,495.50","25,278.23",149.77M,-0.02%
1/4/2024,"25,350.28","25,408.51","25,478.96","25,323.85",189.08M,-0.23%
1/3/2024,"25,408.51","25,501.94","25,653.23","25,381.93",309.40M,-0.37%
1/2/2024,"25,501.94","24,894.26","25,501.94","24,894.26",184.28M,2.44%
12/31/2023,"24,894.26","24,691.43","25,144.43","24,691.43",146.38M,0.82%
12/28/2023,"24,691.43","24,351.12","25,780.70","24,351.12",199.10M,1.40%
12/27/2023,"24,351.12","23,994.54","24,481.08","23,994.54",178.66M,1.49%
12/26/2023,"23,994.54","24,226.68","24,408.08","23,857.50",229.16M,-0.96%
12/25/2023,"24,226.68","23,822.17","24,262.07","23,728.23",163.86M,1.70%
12/24/2023,"23,822.17","24,305.09","24,579.60","23,822.17",153.02M,-1.99%
12/21/2023,"24,305.09","24,837.56","25,077.59","24,261.88",172.27M,-2.14%
12/20/2023,"24,837.56","25,076.42","25,263.79","24,831.11",122.18M,-0.95%
12/19/2023,"25,076.42","25,334.09","25,532.20","25,076.42",194.99M,-1.02%
12/18/2023,"25,334.09","24,792.14","25,422.08","24,792.14",204.88M,2.19%
12/17/2023,"24,792.14","24,722.82","24,979.60","24,722.82",152.26M,0.28%
12/14/2023,"24,722.82","24,773.92","25,056.43","24,722.82",239.11M,-0.21%
12/13/2023,"24,773.92","24,071.66","24,828.13","24,071.66",210.27M,2.92%
12/12/2023,"24,071.66","24,182.06","24,414.73","23,968.87",203.89M,-0.46%
12/11/2023,"24,182.06","24,189.83","24,260.98","23,941.25",249.98M,-0.03%
12/10/2023,"24,189.83","24,686.16","24,773.06","24,189.83",231.64M,-2.01%
12/7/2023,"24,686.16","24,703.55","24,712.70","24,055.32",234.73M,-0.07%
12/6/2023,"24,703.55","25,127.91","25,311.40","24,702.38",280.24M,-1.69%
12/5/2023,"25,127.91","25,265.41","25,446.14","24,977.73",399.97M,-0.54%
12/4/2023,"25,265.41","24,571.98","25,323.48","24,571.98",357.89M,2.82%
12/3/2023,"24,571.98","24,735.39","24,809.93","24,491.70",227.29M,-0.66%
11/30/2023,"24,735.39","24,759.16","25,017.01","24,416.90",281.86M,-0.10%
11/29/2023,"24,759.16","25,121.73","25,204.84","24,553.42",299.24M,-1.44%
11/28/2023,"25,121.73","25,905.54","25,930.12","25,121.73",273.85M,-3.03%
11/27/2023,"25,905.54","25,300.32","25,945.58","25,300.32",376.14M,2.39%
11/26/2023,"25,300.32","25,519.49","25,743.23","25,241.52",302.66M,-0.86%
11/23/2023,"25,519.49","25,029.57","25,563.41","25,029.57",329.53M,1.96%
11/22/2023,"25,029.57","24,774.04","25,098.40","24,774.04",227.89M,1.03%
11/21/2023,"24,774.04","24,760.02","24,774.04","24,517.90",216.01M,0.06%
11/20/2023,"24,760.02","24,899.59","25,337.90","24,726.00",242.59M,-0.56%
11/19/2023,"24,899.59","24,383.27","24,958.79","24,383.27",270.69M,2.12%
11/16/2023,"24,383.27","24,138.80","24,451.71","24,138.80",294.70M,1.01%
11/15/2023,"24,138.80","23,894.06","24,196.97","23,894.06",274.90M,1.02%
11/14/2023,"23,894.06","23,954.96","24,216.58","23,842.85",298.91M,-0.25%
11/13/2023,"23,954.96","23,910.66","24,073.77","23,694.68",182.09M,0.19%
11/12/2023,"23,910.66","24,312.92","24,473.74","23,857.08",233.34M,-1.65%
11/9/2023,"24,312.92","23,986.56","24,543.08","23,986.56",290.75M,1.36%
11/8/2023,"23,986.56","23,393.41","24,136.44","23,393.41",247.48M,2.54%
11/7/2023,"23,393.41","23,059.15","23,477.77","23,059.15",365.29M,1.45%
11/6/2023,"23,059.15","23,094.69","23,246.11","23,011.39",336.34M,-0.15%
11/5/2023,"23,094.69","22,639.59","23,247.24","22,639.59",337.10M,2.01%
11/2/2023,"22,639.59","22,433.38","22,882.69","22,433.38",221.60M,0.92%
11/1/2023,"22,433.38","22,550.65","22,911.98","22,201.56",259.00M,-0.52%
10/31/2023,"22,550.65","23,435.65","23,573.84","22,550.65",375.01M,-3.78%
10/30/2023,"23,435.65","23,086.72","23,559.20","23,086.72",396.07M,1.51%
10/29/2023,"23,086.72","23,262.27","23,413.14","23,086.72",580.50M,-0.75%
10/26/2023,"23,262.27","23,131.96","23,439.40","22,911.53",388.61M,0.56%
10/25/2023,"23,131.96","22,377.39","23,226.61","22,377.39",348.12M,3.37%
10/24/2023,"22,377.39","22,572.49","22,841.22","21,858.48",228.86M,-0.86%
10/23/2023,"22,572.49","22,128.49","22,616.58","22,128.49",240.04M,2.01%
10/22/2023,"22,128.49","21,616.60","22,202.78","21,586.32",171.62M,2.37%
10/19/2023,"21,616.60","22,117.40","22,217.68","21,616.60",244.34M,-2.26%
10/18/2023,"22,117.40","22,073.95","22,423.59","21,972.82",287.02M,0.20%
10/17/2023,"22,073.95","21,032.35","22,142.88","21,032.35",327.02M,4.95%
10/16/2023,"21,032.35","20,324.96","21,328.74","20,324.96",274.15M,3.48%
10/15/2023,"20,324.96","20,002.10","20,464.66","20,002.10",167.68M,1.61%
10/12/2023,"20,002.10","19,653.49","20,002.10","19,653.49",157.88M,1.77%
10/11/2023,"19,653.49","19,724.32","19,913.82","19,653.49",133.22M,-0.36%
10/10/2023,"19,724.32","19,409.78","19,749.01","19,276.31",132.99M,1.62%
10/9/2023,"19,409.78","19,357.42","19,464.73","19,219.31",108.63M,0.27%
10/8/2023,"19,357.42","19,873.31","19,873.31","18,455.68",202.25M,-2.60%
10/4/2023,"19,873.31","19,706.96","19,896.46","19,661.31",118.56M,0.84%
10/3/2023,"19,706.96","19,901.24","19,927.22","19,652.16",115.00M,-0.98%
10/2/2023,"19,901.24","20,054.72","20,162.05","19,608.68",208.97M,-0.77%
10/1/2023,"20,054.72","20,174.28","20,223.85","19,979.56",136.22M,-0.59%
9/27/2023,"20,174.28","20,354.86","20,429.44","20,086.40",171.06M,-0.89%
9/26/2023,"20,354.86","20,320.56","20,531.31","20,320.56",209.81M,0.17%
9/25/2023,"20,320.56","20,213.70","20,498.51","20,213.70",215.20M,0.53%
9/24/2023,"20,213.70","20,080.57","20,325.68","20,077.36",160.22M,0.66%
9/21/2023,"20,080.57","19,797.23","20,082.10","19,692.41",160.29M,1.43%
9/20/2023,"19,797.23","19,954.30","20,264.21","19,715.05",210.90M,-0.79%
9/19/2023,"19,954.30","19,751.78","20,049.38","19,712.25",190.78M,1.03%
9/18/2023,"19,751.78","19,668.82","19,762.40","19,586.73",190.18M,0.42%
9/17/2023,"19,668.82","19,540.33","19,772.59","19,540.33",238.38M,0.66%
9/14/2023,"19,540.33","19,361.70","19,642.41","19,361.70",143.07M,0.92%
9/13/2023,"19,361.70","19,144.09","19,408.92","19,144.09",104.04M,1.14%
9/12/2023,"19,144.09","19,278.72","19,286.18","19,112.04",128.77M,-0.70%
9/11/2023,"19,278.72","19,577.85","19,601.83","19,238.48",199.13M,-1.53%
9/10/2023,"19,577.85","19,375.68","19,676.23","19,375.64",198.24M,1.04%
9/7/2023,"19,375.68","19,224.52","19,471.40","19,224.48",126.02M,0.79%
9/6/2023,"19,224.52","19,044.39","19,287.49","19,044.39",186.24M,0.95%
9/5/2023,"19,044.39","18,910.99","19,146.68","18,910.99",173.82M,0.71%
9/4/2023,"18,910.99","18,726.01","18,945.66","18,726.01",147.93M,0.99%
9/3/2023,"18,726.01","18,873.82","18,955.40","18,726.01",110.03M,-0.78%
8/31/2023,"18,873.82","18,818.15","18,884.84","18,726.46",131.97M,0.30%
8/30/2023,"18,818.15","18,629.34","18,832.19","18,629.34",150.63M,1.01%
8/29/2023,"18,629.34","18,584.84","18,709.86","18,584.84",220.66M,0.24%
8/28/2023,"18,584.84","18,516.59","18,757.12","18,516.59",272.19M,0.37%
8/27/2023,"18,516.59","18,207.82","18,516.59","18,207.82",134.13M,1.70%
8/24/2023,"18,207.82","18,133.42","18,237.14","18,133.42",193.82M,0.41%
8/23/2023,"18,133.42","18,216.63","18,322.06","18,130.61",226.10M,-0.46%
8/22/2023,"18,216.63","17,920.48","18,256.74","17,920.48",169.65M,1.65%
8/21/2023,"17,920.48","18,033.22","18,123.52","17,899.69",187.22M,-0.63%
8/20/2023,"18,033.22","17,969.27","18,101.10","17,969.27",157.45M,0.36%
8/17/2023,"17,969.27","18,062.50","18,130.45","17,956.88",162.62M,-0.52%
8/16/2023,"18,062.50","17,965.32","18,166.70","17,936.39",220.48M,0.54%
8/15/2023,"17,965.32","17,897.50","17,978.74","17,885.44",188.31M,0.38%
8/14/2023,"17,897.50","17,856.07","18,066.71","17,856.07",288.83M,0.23%
8/13/2023,"17,856.07","17,710.20","17,856.75","17,710.20",209.00M,0.82%
8/10/2023,"17,710.20","17,763.63","17,813.07","17,693.52",217.75M,-0.30%
8/9/2023,"17,763.63","17,748.89","17,910.10","17,746.30",299.07M,0.08%
8/8/2023,"17,748.89","17,839.48","17,938.14","17,748.89",395.74M,-0.51%
8/7/2023,"17,839.48","17,697.49","17,865.79","17,697.49",359.64M,0.80%
8/6/2023,"17,697.49","17,451.44","17,708.06","17,451.44",305.66M,1.41%
8/3/2023,"17,451.44","17,455.60","17,506.51","17,380.54",294.84M,-0.02%
8/2/2023,"17,455.60","17,514.11","17,610.40","17,427.89",480.96M,-0.33%
8/1/2023,"17,514.11","17,595.92","17,663.92","17,499.06",336.68M,-0.46%
7/31/2023,"17,595.92","17,554.56","17,630.12","17,522.99",121.84M,0.24%
7/30/2023,"17,554.56","17,339.06","17,617.24","17,334.46",94.80M,1.24%
7/27/2023,"17,339.06","17,396.24","17,422.11","17,304.99",75.72M,-0.33%
7/26/2023,"17,396.24","17,479.94","17,549.11","17,396.24",69.04M,-0.48%
7/25/2023,"17,479.94","17,550.23","17,761.43","17,441.68",108.10M,-0.40%
7/24/2023,"17,550.23","17,578.67","17,725.14","17,528.75",71.91M,-0.16%
7/19/2023,"17,578.67","17,608.32","17,624.23","17,530.52",97.97M,-0.17%
7/18/2023,"17,608.32","17,512.01","17,671.13","17,512.01",139.85M,0.55%
7/17/2023,"17,512.01","17,343.13","17,667.81","17,324.44",123.57M,0.97%
7/16/2023,"17,343.13","17,342.29","17,437.24","17,342.29",100.26M,0.00%
7/13/2023,"17,342.29","17,144.22","17,448.94","17,144.22",137.22M,1.16%
7/12/2023,"17,144.22","17,155.23","17,205.71","17,063.10",134.50M,-0.06%
7/11/2023,"17,155.23","16,963.13","17,223.84","16,903.96",140.62M,1.13%
7/10/2023,"16,963.13","16,555.12","16,970.35","16,555.12",135.18M,2.46%
7/9/2023,"16,555.12","17,102.30","17,104.24","16,555.12",170.77M,-3.20%
7/6/2023,"17,102.30","17,380.33","17,430.07","17,078.65",116.18M,-1.60%
7/5/2023,"17,380.33","17,466.18","17,564.24","17,380.33",104.72M,-0.49%
7/4/2023,"17,466.18","17,665.29","17,729.98","17,376.50",93.58M,-1.13%
6/26/2023,"17,665.29","17,287.64","17,665.29","17,287.64",118.38M,2.18%
6/25/2023,"17,287.64","17,712.93","17,743.13","17,287.64",153.03M,-2.40%
6/22/2023,"17,712.93","17,706.08","17,720.40","17,579.97",151.62M,0.04%
6/21/2023,"17,706.08","17,921.92","17,933.51","17,685.24",124.58M,-1.20%
6/20/2023,"17,921.92","17,988.95","18,071.47","17,860.93",138.64M,-0.37%
6/19/2023,"17,988.95","18,026.17","18,217.67","17,872.61",201.13M,-0.21%
6/18/2023,"18,026.17","17,881.52","18,096.20","17,881.52",134.60M,0.81%
6/15/2023,"17,881.52","17,873.28","17,892.29","17,739.67",183.66M,0.05%
6/14/2023,"17,873.28","17,866.81","18,056.54","17,848.62",245.98M,0.04%
6/13/2023,"17,866.81","17,704.58","17,949.17","17,704.58",294.67M,0.92%
6/12/2023,"17,704.58","17,739.63","17,856.21","17,655.28",107.10M,-0.20%
6/11/2023,"17,739.63","17,521.36","17,825.96","17,521.36",398.42M,1.25%
6/8/2023,"17,521.36","17,347.57","17,521.36","17,304.72",180.68M,1.00%
6/7/2023,"17,347.57","17,491.18","17,602.02","17,315.75",331.49M,-0.82%
6/6/2023,"17,491.18","17,345.90","17,637.95","17,345.90",352.84M,0.84%
6/5/2023,"17,345.90","17,455.48","17,570.55","17,341.28",311.90M,-0.63%
6/4/2023,"17,455.48","17,533.31","17,706.61","17,452.89",398.42M,-0.44%
6/1/2023,"17,533.31","17,495.77","17,629.17","17,495.77",261.47M,0.21%
5/31/2023,"17,495.77","17,534.59","17,747.07","17,495.77",269.80M,-0.22%
5/30/2023,"17,534.59","17,211.84","17,544.85","17,211.84",250.90M,1.88%
5/29/2023,"17,211.84","17,131.45","17,217.13","17,065.03",174.92M,0.47%
5/28/2023,"17,131.45","17,043.62","17,161.31","17,043.62",147.49M,0.52%
5/25/2023,"17,043.62","17,090.56","17,240.66","17,043.62",152.08M,-0.27%
5/24/2023,"17,090.56","16,787.71","17,090.56","16,787.71",174.92M,1.80%
5/23/2023,"16,787.71","16,764.41","16,790.33","16,636.86",155.96M,0.14%
5/22/2023,"16,764.41","16,860.88","17,034.88","16,748.81",122.16M,-0.57%
5/21/2023,"16,860.88","16,745.54","16,937.01","16,745.32",131.40M,0.69%
5/18/2023,"16,745.54","16,844.01","16,875.30","16,562.59",141.10M,-0.58%
5/17/2023,"16,844.01","17,033.99","17,105.57","16,807.10",152.59M,-1.12%
5/16/2023,"17,033.99","17,135.55","17,139.51","16,903.18",190.11M,-0.59%
5/15/2023,"17,135.55","17,369.13","17,523.49","17,135.55",186.52M,-1.34%
5/14/2023,"17,369.13","17,270.69","17,373.28","17,151.67",181.62M,0.57%
5/11/2023,"17,270.69","17,494.73","17,556.44","17,204.93",170.67M,-1.28%
5/10/2023,"17,494.73","17,326.27","17,494.73","17,204.43",215.06M,0.97%
5/9/2023,"17,326.27","17,642.97","17,832.74","17,276.11",252.19M,-1.80%
5/8/2023,"17,642.97","17,235.31","17,642.97","17,235.31",183.73M,2.37%
5/7/2023,"17,235.31","17,295.27","17,296.63","17,109.60",108.86M,-0.35%
5/3/2023,"17,295.27","17,300.56","17,420.52","17,205.08",140.98M,-0.03%
5/2/2023,"17,300.56","17,310.83","17,367.17","17,207.96",132.50M,-0.06%
5/1/2023,"17,310.83","17,667.74","17,691.82","17,294.33",177.16M,-2.02%
4/30/2023,"17,667.74","17,796.91","18,142.59","17,613.85",268.10M,-0.73%
4/27/2023,"17,796.91","17,452.22","17,851.15","17,452.22",249.08M,1.98%
4/26/2023,"17,452.22","17,516.04","17,557.18","17,361.47",147.57M,-0.36%
4/19/2023,"17,516.04","17,538.97","17,644.11","17,427.59",177.57M,-0.13%
4/18/2023,"17,538.97","17,671.27","17,671.27","17,175.23",138.29M,-0.75%
4/13/2023,"17,671.27","16,741.45","17,671.27","16,741.45",126.24M,5.55%
4/12/2023,"16,741.45","17,011.68","17,011.68","16,696.78",136.76M,-1.59%
4/11/2023,"17,011.68","16,774.64","17,011.68","16,774.64",125.32M,1.41%
4/10/2023,"16,774.64","16,674.87","16,838.78","16,674.87",170.78M,0.60%
4/9/2023,"16,674.87","16,709.28","16,756.95","16,610.53",136.48M,-0.21%
4/6/2023,"16,709.28","17,019.25","17,036.33","16,709.28",115.69M,-1.82%
4/5/2023,"17,019.25","16,998.35","17,076.83","16,963.89",143.20M,0.12%
4/4/2023,"16,998.35","17,056.89","17,111.67","16,928.03",214.26M,-0.34%
4/3/2023,"17,056.89","16,694.46","17,107.33","16,694.46",228.28M,2.17%
4/2/2023,"16,694.46","16,418.53","16,694.46","16,416.13",90.50M,1.68%
3/30/2023,"16,418.53","16,411.37","16,644.74","16,284.65",144.34M,0.04%
3/29/2023,"16,411.37","15,906.42","16,411.37","15,906.42",154.68M,3.17%
3/28/2023,"15,906.42","15,950.09","15,998.32","15,696.62",117.32M,-0.27%
3/27/2023,"15,950.09","15,989.18","16,100.64","15,902.33",157.23M,-0.24%
